Airline,FlightNumber,Origin,Op. days,Equipment,Service type,Seats,Departure time,Hub time,Arrival time,Seats,Service type,Equipment,Op. days,Arrival,FlightNumber,Airline
"","","","","","","","","16:25:00","18:30:00","1392","J","32Q","12345 7","PNQ","6437","6E"
"6E","2275","CCU","1234567","32Q","J","1540","14:00:00","16:25:00","","","","","","","",""
"","","","","","","","","16:25:00","18:30:00","232","J","32Q","     6 ","PNQ","6437","6E"
"SG","6","DXB","1234567","73H","J","1323","11:10:00","16:25:00","","","","","","","",""
"AI","2960","BOM","1234567","32N","J","1148","14:05:00","16:25:00","","","","","","","",""
"","","","","","","","","16:25:00","18:25:00","2520","J","77W","1234567","DXB","517","EK"
"","","","","","","","","16:30:00","18:55:00","1260","J","32A","1234567","HBX","758","6E"
"","","","","","","","","16:30:00","18:50:00","1148","J","32N","1234567","BOM","2941","AI"
"","","","","","","","","16:30:00","18:40:00","1323","J","73H","1234567","BOM","476","SG"
"","","","","","","","","16:30:00","19:15:00","1148","J","32N","1234567","BLR","2817","AI"
"","","","","","","","","16:30:00","18:15:00","1302","J","32N","1234567","NAG","6433","6E"
"NH","837","HND","1234567","789","J","1505","11:00:00","16:30:00","","","","","","","",""
"6E","6232","COK","      7","32Q","J","232","13:15:00","16:35:00","","","","","","","",""
"6E","6232","IXC","123456 ","32Q","J","1392","15:30:00","16:35:00","","","","","","","",""
"AI","2116","SIN","1234567","321","J","1316","13:10:00","16:35:00","","","","","","","",""
"6E","6455","DED","1 3 5 7","32A","J","720","15:40:00","16:35:00","","","","","","","",""
"6E","6455","GWL"," 2 4 6 ","32A","J","540","15:30:00","16:35:00","","","","","","","",""
"IX","1071","GAU","1   5 7","32N","J","558","13:50:00","16:40:00","","","","","","","",""
"IX","1038","GAU"," 2 4 6 ","7M8","J","528","13:50:00","16:40:00","","","","","","","",""
"AI","2628","GOI","1234567","32N","J","1148","14:10:00","16:40:00","","","","","","","",""
"","","","","","","","","16:40:00","19:30:00","1540","J","32Q","1234567","MAA","947","6E"
"","","","","","","","","16:40:00","18:20:00","1148","J","32N","1234567","AMD","2939","AI"
"","","","","","","","","16:40:00","18:20:00","186","J","32N","   4   ","IDR","1228","IX"
"","","","","","","","","16:40:00","19:30:00","1295","J","7M8","1234567","BLR","1822","QP"
"","","","","","","","","16:45:00","18:30:00","1260","J","32N","1234567","PAT","1746","AI"
"6E","2219","IXR","1234567","32A","J","1260","14:50:00","16:45:00","","","","","","","",""
"AI","2486","BLR","1234567","32N","J","1148","14:00:00","16:45:00","","","","","","","",""
"AI","2636","RPR","1234567","32N","J","1148","14:35:00","16:45:00","","","","","","","",""
"6E","2417","IMF","1234567","32Q","J","1624","13:55:00","16:45:00","","","","","","","",""
"6E","2285","PNQ","12345 7","32Q","J","1392","14:45:00","16:45:00","","","","","","","",""
"6E","2285","SAG","     6 ","32Q","J","232","14:50:00","16:45:00","","","","","","","",""
"","","","","","","","","16:50:00","19:05:00","500","J","788","1   5  ","DXB","915","AI"
"QP","1819","BOM","1234567","7M8","J","1295","14:30:00","16:50:00","","","","","","","",""
"","","","","","","","","16:50:00","19:05:00","897","J","789"," 2 4 6 ","DXB","915","AI"
"","","","","","","","","16:50:00","19:05:00","556","J","789","  3   7","DXB","915","AI"
"","","","","","","","","16:55:00","18:05:00","186","J","32N","  3    ","LKO","6440","6E"
"","","","","","","","","16:55:00","19:00:00","1116","J","32N","1 34567","IXB","2403","6E"
"AI","1824","LKO","1234567","32N","J","1148","15:30:00","16:55:00","","","","","","","",""
"","","","","","","","","16:55:00","19:25:00","1323","J","73H","1234567","PNQ","939","SG"
"AI","2403","IXC","1234567","32N","J","1148","15:50:00","16:55:00","","","","","","","",""
"","","","","","","","","16:55:00","18:05:00","1116","J","32N","12 4567","LKO","6440","6E"
"6E","766","AJL","  3 5 7","32N","J","558","14:20:00","16:55:00","","","","","","","",""
"","","","","","","","","16:55:00","19:30:00","1624","J","32Q","1234567","GOI","2150","6E"
"6E","1070","KBV","1234567","32N","J","1302","14:05:00","16:55:00","","","","","","","",""
"AI","2468","MAA","1234567","32N","J","1148","14:00:00","16:55:00","","","","","","","",""
"6E","711","HYD","1234567","32Q","J","1540","14:40:00","16:55:00","","","","","","","",""
"AI","313","ICN"," 234567","788","J","1554","12:20:00","16:55:00","","","","","","","",""
"6E","768","JRH","12 4 6 ","32N","J","744","14:20:00","16:55:00","","","","","","","",""
"AI","2944","BOM","1234567","32N","J","1148","14:35:00","16:55:00","","","","","","","",""
"","","","","","","","","16:55:00","19:00:00","186","J","32N"," 2     ","IXB","2403","6E"
"","","","","","","","","17:00:00","20:15:00","1148","J","32N","1234567","COK","1738","AI"
"SV","0760","RUH","   4 6 ","773","J","826","10:10:00","17:00:00","","","","","","","",""
"","","","","","","","","17:00:00","19:55:00","1540","J","32Q","1234567","BLR","837","6E"
"","","","","","","","","17:00:00","19:15:00","1295","J","7M8","1234567","CCU","1803","QP"
"","","","","","","","","17:00:00","19:15:00","1540","J","32Q","1234567","BOM","6706","6E"
"","","","","","","","","17:00:00","18:00:00","1148","J","32N","1234567","IXC","2601","AI"
"","","","","","","","","17:00:00","19:25:00","2415","J","77W","1234567","BOM","441","AI"
"","","","","","","","","17:05:00","18:35:00","232","J","32Q","  3    ","AMD","5073","6E"
"","","","","","","","","17:05:00","18:35:00","1160","J","32Q","12 456 ","AMD","5073","6E"
"AI","357","HND","1      ","789","J","299","11:25:00","17:05:00","","","","","","","",""
"","","","","","","","","17:05:00","18:35:00","232","J","32Q","      7","AMD","5073","6E"
"AI","357","HND","1234567","788","J","1500","11:25:00","17:05:00","","","","","","","",""
"6E","1462","DXB","1234567","32Q","J","1540","11:50:00","17:05:00","","","","","","","",""
"AI","1873","COK"," 2     ","32N","J","180","13:40:00","17:05:00","","","","","","","",""
"IX","1050","BOM","1234567","320","J","1260","14:55:00","17:10:00","","","","","","","",""
"IX","1352","IXJ","12 4567","7M8","J","1056","15:40:00","17:10:00","","","","","","","",""
"KE","497","ICN","1  45 7","789","J","1112","12:55:00","17:10:00","","","","","","","",""
"","","","","","","","","17:10:00","18:50:00","1295","J","7M8","1234567","GOP","1882","QP"
"","","","","","","","","17:10:00","18:15:00","540","J","320"," 2 4 6 ","LKO","2174","IX"
"","","","","","","","","17:10:00","22:45:00","860","J","739","1 3 5 7","DMK","245","SL"
"","","","","","","","","17:10:00","19:15:00","1232","J","7M8","1234567","IXB","1179","IX"
"AI","1846","JDH","1234567","32N","J","1260","15:50:00","17:15:00","","","","","","","",""
"6E","349","BOM","1234567","32Q","J","1540","15:00:00","17:15:00","","","","","","","",""
"AI","428","BLR","1234567","788","J","259","14:30:00","17:15:00","","","","","","","",""
"AI","2646","PAT","1234567","32N","J","1148","15:20:00","17:15:00","","","","","","","",""
"AI","428","BLR","1 3456 ","788","J","1036","14:30:00","17:15:00","","","","","","","",""
"AI","238","DAC","1234567","320","J","1050","15:10:00","17:15:00","","","","","","","",""
"6E","5013","GOP","1234567","32Q","J","1624","15:50:00","17:20:00","","","","","","","",""
"AI","2442","BOM","123 567","32N","J","984","15:00:00","17:20:00","","","","","","","",""
"6E","6390","IDR","     6 ","32N","J","186","15:45:00","17:20:00","","","","","","","",""
"","","","","","","","","17:20:00","18:45:00","1624","J","32Q","1234567","IDR","6829","6E"
"AI","2240","MLE","1234567","32N","J","1148","12:45:00","17:20:00","","","","","","","",""
"6E","840","BLR","1234567","32Q","J","1540","14:30:00","17:20:00","","","","","","","",""
"6E","224","JRG","1234567","32Q","J","1624","15:25:00","17:20:00","","","","","","","",""
"AI","1897","UDR","1234567","32N","J","1260","15:55:00","17:20:00","","","","","","","",""
"IX","1052","IXR","1234567","7M8","J","1232","15:10:00","17:20:00","","","","","","","",""
"","","","","","","","","17:20:00","19:45:00","1050","J","320","1234567","BBI","561","AI"
"","","","","","","","","17:20:00","18:55:00","1260","J","32A","1234567","JLR","6268","6E"
"IX","1005","IXB","1 34567","7M8","J","1056","15:05:00","17:25:00","","","","","","","",""
"","","","","","","","","17:25:00","19:25:00","1260","J","32A","1234567","DGH","2231","6E"
"","","","","","","","","17:25:00","20:50:00","820","J","32N","1234567","JED","2255","AI"
"6E","370","DBR","1234567","32N","J","1302","15:40:00","17:25:00","","","","","","","",""
"","","","","","","","","17:25:00","20:50:00","328","J","32N","12 4  7","JED","2255","AI"
"","","","","","","","","17:30:00","19:55:00","1624","J","32Q","1234567","GAU","2316","6E"
"6E","948","MAA","1 3456 ","32Q","J","1100","14:30:00","17:30:00","","","","","","","",""
"","","","","","","","","17:30:00","19:50:00","1295","J","7M8","1234567","BOM","1820","QP"
"6E","5088","SXR","1234567","32N","J","1302","15:50:00","17:30:00","","","","","","","",""
"QP","1818","GOX","1234567","7M8","J","1295","14:50:00","17:30:00","","","","","","","",""
"AI","2624","VNS","1234567","321","J","1274","15:45:00","17:30:00","","","","","","","",""
"IX","178","AUH","1234567","320","J","1260","11:55:00","17:30:00","","","","","","","",""
"","","","","","","","","17:30:00","19:55:00","1148","J","32N","1234567","BOM","1736","AI"
"6E","948","MAA","1 34567","32Q","J","220","14:30:00","17:30:00","","","","","","","",""
"","","","","","","","","17:30:00","20:15:00","1260","J","32A","1234567","IXE","6456","6E"
"6E","948","MAA"," 2     ","32Q","J","220","14:30:00","17:30:00","","","","","","","",""
"","","","","","","","","17:30:00","19:20:00","1148","J","32N","1234567","HSR","2537","AI"
"6E","6227","DED","1234567","32N","J","1302","16:35:00","17:30:00","","","","","","","",""
"","","","","","","","","17:35:00","19:40:00","704","J","7M8","1 3 5 7","NMI","1038","IX"
"","","","","","","","","17:35:00","19:40:00","528","J","7M8"," 2 4 6 ","NMI","1038","IX"
"","","","","","","","","17:40:00","19:20:00","1274","J","321","1234567","AMD","809","AI"
"","","","","","","","","17:40:00","20:05:00","1148","J","32N","1234567","VGA","2903","AI"
"","","","","","","","","17:40:00","19:00:00","1148","J","32N","1234567","BHO","2759","AI"
"","","","","","","","","17:40:00","19:50:00","1148","J","32N","1234567","PNQ","1740","AI"
"6E","5121","PAT","1234567","32N","J","1302","15:50:00","17:40:00","","","","","","","",""
"","","","","","","","","17:45:00","19:30:00","1302","J","32N","1234567","VNS","1251","IX"
"UL","195","CMB","      7","32A","J","150","14:10:00","17:45:00","","","","","","","",""
"AI","882","AMD","1234567","321","J","1274","15:55:00","17:45:00","","","","","","","",""
"IX","1058","BBI","1234567","7M8","J","1232","15:15:00","17:45:00","","","","","","","",""
"MU","563","PVG","1 3 567","332","J","1315","13:35:00","17:45:00","","","","","","","",""
"IX","1340","GOI","1234567","320","J","1624","15:00:00","17:45:00","","","","","","","",""
"UL","195","CMB","1      ","320","J","162","14:10:00","17:45:00","","","","","","","",""
"","","","","","","","","17:45:00","21:00:00","1302","J","32N","1234567","COK","5001","6E"
"UL","195","CMB"," 23456 ","320","J","680","14:10:00","17:45:00","","","","","","","",""
"AI","1851","BOM"," 234567","32N","J","984","15:30:00","17:50:00","","","","","","","",""
"AI","1873","COK","1 34567","32N","J","1080","14:25:00","17:50:00","","","","","","","",""
"6E","5162","IXC","  3    ","32Q","J","232","16:50:00","17:50:00","","","","","","","",""
"6E","7486","DHM","1   5  ","AT7","J","156","16:20:00","17:50:00","","","","","","","",""
"6E","5162","IXJ","12 4567","32Q","J","1392","16:20:00","17:50:00","","","","","","","",""
"","","","","","","","","17:50:00","18:45:00","930","J","32N","1 34 67","IXC","6632","6E"
"","","","","","","","","17:50:00","19:50:00","1302","J","32N","1234567","KTM","1161","6E"
"","","","","","","","","17:50:00","18:45:00","372","J","32N"," 2  5  ","IXC","6632","6E"
"","","","","","","","","17:55:00","20:00:00","1260","J","32N","1234567","RPR","1718","AI"
"","","","","","","","","17:55:00","20:00:00","1260","J","320","1234567","MCT","163","IX"
"","","","","","","","","17:55:00","20:15:00","220","J","32Q","  3    ","CCU","2276","6E"
"","","","","","","","","17:55:00","20:15:00","1320","J","32Q","12 4567","CCU","2276","6E"
"","","","","","","","","17:55:00","20:15:00","1540","J","32Q","1234567","HYD","717","6E"
"IX","1562","DIB","1234567","7M8","J","1134","15:00:00","17:55:00","","","","","","","",""
"6E","2702","AYJ","1234567","32Q","J","1624","16:30:00","17:55:00","","","","","","","",""
"","","","","","","","","18:00:00","20:15:00","1540","J","32Q","1234567","BOM","329","6E"
"6E","6176","BBI","1 34567","32A","J","1080","15:40:00","18:00:00","","","","","","","",""
"","","","","","","","","18:00:00","20:55:00","1148","J","32N","1234567","MAA","2837","AI"
"AI","2541","HYD","1234567","32N","J","1148","15:25:00","18:00:00","","","","","","","",""
"6E","7486","DHM"," 2 4   ","AT7","J","156","16:20:00","18:00:00","","","","","","","",""
"","","","","","","","","18:00:00","20:20:00","1148","J","32N","1234567","CCU","2707","AI"
"","","","","","","","","18:00:00","20:20:00","1148","J","32N","1234567","HYD","2879","AI"
"","","","","","","","","18:00:00","20:25:00","1148","J","32N","1234567","BOM","2955","AI"
"AI","2511","BLR","1234567","32N","J","1148","15:00:00","18:00:00","","","","","","","",""
"","","","","","","","","18:00:00","20:55:00","1148","J","32N","1234567","BLR","2813","AI"
"6E","6176","BBI"," 2     ","32A","J","180","15:40:00","18:00:00","","","","","","","",""
"","","","","","","","","18:00:00","05:55:00","1505","J","789","1234567","HND","838","NH"
"","","","","","","","","18:05:00","20:05:00","1302","J","32N","1234567","SAG","6403","6E"
"","","","","","","","","18:05:00","19:55:00","1232","J","7M8","1234567","IXR","1051","IX"
"6E","670","SXR","1234567","32N","J","1302","16:20:00","18:05:00","","","","","","","",""
"6E","2708","GOX","1234567","32Q","J","1624","15:30:00","18:05:00","","","","","","","",""
"G9","465","SHJ","1234567","320","J","1190","13:05:00","18:05:00","","","","","","","",""
"","","","","","","","","18:10:00","20:30:00","1260","J","320","1234567","BOM","1056","IX"
"AI","2762","JAI","1234567","32N","J","1148","17:10:00","18:10:00","","","","","","","",""
"6E","2266","VNS","1      ","32Q","J","232","16:35:00","18:10:00","","","","","","","",""
"SG","496","DBR","1234567","73G","J","1043","16:00:00","18:10:00","","","","","","","",""
"6E","6264","GOI","1234567","32Q","J","1624","15:20:00","18:10:00","","","","","","","",""
"","","","","","","","","18:10:00","20:25:00","1295","J","7M8","1234567","PNQ","1809","QP"
"6E","2266","VNS"," 234567","32Q","J","1392","16:35:00","18:10:00","","","","","","","",""
"","","","","","","","","18:10:00","20:40:00","1232","J","7M8","1234567","GAU","1041","IX"
"","","","","","","","","18:10:00","19:25:00","1302","J","32N","1234567","UDR","6228","6E"
"","","","","","","","","18:10:00","20:00:00","1302","J","32N","1234567","IXR","5023","6E"
"AI","1839","PNQ","12345 7","32N","J","984","15:50:00","18:15:00","","","","","","","",""
"","","","","","","","","18:15:00","20:20:00","1624","J","32Q","1234567","PNQ","2623","6E"
"","","","","","","","","18:15:00","20:55:00","1540","J","32Q","1234567","MAA","950","6E"
"","","","","","","","","18:15:00","20:10:00","1050","J","320","1234567","KTM","211","AI"
"AI","2356","BKK","1234567","32N","J","1148","15:15:00","18:15:00","","","","","","","",""
"6E","313","BOM","1234567","32Q","J","1540","16:00:00","18:15:00","","","","","","","",""
"","","","","","","","","18:20:00","20:40:00","70","J","AT7","  3    ","REW","675","9I"
"6E","6492","JAI","1234567","32Q","J","1624","17:15:00","18:20:00","","","","","","","",""
"","","","","","","","","18:20:00","19:50:00","1624","J","32Q","1234567","BDQ","5014","6E"
"SG","472","GOP","1234567","73G","J","1043","16:40:00","18:20:00","","","","","","","",""
"","","","","","","","","18:20:00","21:05:00","1260","J","32N","1234567","GOX","1734","AI"
"AI","1869","DED","1234567","32N","J","1260","17:15:00","18:20:00","","","","","","","",""
"6E","6604","DIB","1234567","32N","J","1302","15:15:00","18:20:00","","","","","","","",""
"SG","710","SXR","123456 ","73H","J","1134","16:40:00","18:20:00","","","","","","","",""
"IX","1523","IXB","1 34567","320","J","1392","16:00:00","18:20:00","","","","","","","",""
"6E","1156","KTM","1234567","32N","J","1302","16:40:00","18:20:00","","","","","","","",""
"","","","","","","","","18:20:00","21:10:00","1540","J","32Q","1234567","BLR","811","6E"
"","","","","","","","","18:25:00","21:55:00","1116","J","32N","1234 67","CMB","1169","6E"
"","","","","","","","","18:25:00","20:10:00","1050","J","320","1234567","BDQ","2881","AI"
"AI","140","TLV"," 2     ","788","J","259","09:45:00","18:25:00","","","","","","","",""
"","","","","","","","","18:25:00","19:15:00","1302","J","32N","1234567","DED","6582","6E"
"","","","","","","","","18:25:00","20:50:00","1056","J","7M8","1 34567","NMI","1005","IX"
"SV","0758","JED","1      ","773","J","405","10:30:00","18:25:00","","","","","","","",""
"","","","","","","","","18:25:00","20:50:00","176","J","7M8"," 2     ","NMI","1005","IX"
"","","","","","","","","18:25:00","20:45:00","1148","J","32N","1234567","BBI","1744","AI"
"6E","6250","BHO","1234567","32N","J","1302","16:50:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","19:45:00","1392","J","32Q","1234567","IXJ","5161","6E"
"AI","918","DXB","1234567","32N","J","1148","13:10:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","21:30:00","1624","J","32Q","1234567","CJB","232","6E"
"SG","151","IXB","1 34567","7M8","J","1134","16:10:00","18:30:00","","","","","","","",""
"6E","5366","HGI","  3 5 7","32N","J","558","15:30:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","20:50:00","1260","J","32N","1234567","VTZ","1702","AI"
"AI","1837","CJB","1234567","32N","J","1148","15:20:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","19:40:00","232","J","32Q","  3    ","LKO","5161","6E"
"6E","5928","HGI","12 4 6 ","32N","J","744","15:30:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","20:45:00","826","J","773","   4 6 ","RUH","0761","SV"
"AI","1843","IXU","1234567","32N","J","1148","16:30:00","18:30:00","","","","","","","",""
"","","","","","","","","18:30:00","21:25:00","1148","J","32N","1234567","BLR","2487","AI"
"IX","1196","SXR","      7","32N","J","186","16:50:00","18:35:00","","","","","","","",""
"","","","","","","","","18:35:00","19:45:00","1148","J","32N","1234567","LKO","1710","AI"
"IX","1196","SXR","123456 ","32N","J","1116","16:50:00","18:35:00","","","","","","","",""
"6E","6516","CCU","1234567","32Q","J","1540","16:10:00","18:35:00","","","","","","","",""
"","","","","","","","","18:35:00","20:30:00","1232","J","7M8","1234567","STV","1294","IX"
"6E","2082","BDQ"," 2     ","32N","J","186","16:55:00","18:40:00","","","","","","","",""
"","","","","","","","","18:40:00","20:30:00","1624","J","32Q","1234567","ISK","2234","6E"
"6E","860","BLR","1234567","32Q","J","1540","15:45:00","18:40:00","","","","","","","",""
"6E","2082","BDQ","1 34567","32N","J","1116","16:55:00","18:40:00","","","","","","","",""
"","","","","","","","","18:40:00","20:10:00","1260","J","32N","1234567","IDR","1716","AI"
"","","","","","","","","18:40:00","21:15:00","1624","J","320","1234567","GOX","1049","IX"
"6E","1104","DAC","1234567","32Q","J","1392","16:30:00","18:40:00","","","","","","","",""
"AI","2768","CCU","1234567","32N","J","1148","16:10:00","18:40:00","","","","","","","",""
"6E","1104","DAC","1 3 5 7","32Q","J","232","16:30:00","18:40:00","","","","","","","",""
"","","","","","","","","18:45:00","20:25:00","720","J","32A","1 3  67","PAT","6497","6E"
"","","","","","","","","18:45:00","20:45:00","1190","J","320","1234567","SHJ","466","G9"
"","","","","","","","","18:45:00","22:20:00","150","J","32A","      7","CMB","196","UL"
"","","","","","","","","18:45:00","20:25:00","540","J","32A"," 2 45  ","PAT","6497","6E"
"","","","","","","","","18:45:00","22:20:00","680","J","320"," 23456 ","CMB","196","UL"
"6E","6313","RPR","1234567","32Q","J","1624","16:50:00","18:45:00","","","","","","","",""
"","","","","","","","","18:45:00","21:30:00","1323","J","73H","1234567","DXB","5","SG"
"","","","","","","","","18:45:00","22:20:00","162","J","320","1      ","CMB","196","UL"
"9I","832","IXC","1      ","AT4","J","48","17:40:00","18:45:00","","","","","","","",""
"","","","","","","","","18:50:00","05:50:00","1112","J","789","1  45 7","ICN","498","KE"
"6E","980","AMD","  3    ","32Q","J","232","17:05:00","18:50:00","","","","","","","",""
"6E","2416","GAY","1234567","32N","J","1302","17:00:00","18:50:00","","","","","","","",""
"6E","980","AMD","12 4567","32Q","J","1392","17:05:00","18:50:00","","","","","","","",""
"","","","","","","","","18:50:00","21:20:00","1624","J","32Q","1234567","GOX","2271","6E"
"6E","6372","HYD","1234567","32Q","J","1540","16:25:00","18:55:00","","","","","","","",""
"6E","6082","BOM","1234567","32Q","J","1540","16:45:00","18:55:00","","","","","","","",""
"AI","220","KTM","1234567","320","J","1050","17:30:00","18:55:00","","","","","","","",""
"","","","","","","","","19:00:00","20:50:00","1302","J","32N","1234567","NAG","6265","6E"
"AI","140","TLV","1      ","788","J","259","10:20:00","19:00:00","","","","","","","",""
"AI","2687","BOM","1234567","321","J","1316","16:30:00","19:00:00","","","","","","","",""
"","","","","","","","","19:00:00","21:25:00","1540","J","32Q","1234567","BOM","354","6E"
"","","","","","","","","19:00:00","21:25:00","1148","J","32N","1234567","BOM","2977","AI"
"","","","","","","","","19:00:00","21:55:00","1148","J","32N","1234567","BLR","2512","AI"
"","","","","","","","","19:00:00","20:45:00","1043","J","73G","1234567","PAT","473","SG"
"","","","","","","","","19:05:00","06:45:00","1421","J","789","1234567","HND","030","JL"
"","","","","","","","","19:05:00","20:30:00","696","J","32Q"," 2 45  ","VNS","6179","6E"
"6E","6504","IXA","1234567","32A","J","1260","16:30:00","19:05:00","","","","","","","",""
"","","","","","","","","19:05:00","20:30:00","928","J","32Q","1 3  67","VNS","6179","6E"
"6E","2286","IXR","1234567","32Q","J","1624","17:05:00","19:05:00","","","","","","","",""
"IX","1671","BOM","1234567","7M8","J","1232","16:45:00","19:05:00","","","","","","","",""
"","","","","","","","","19:10:00","20:25:00","1302","J","32N","1234567","BHO","6273","6E"
"6E","2168","DMU","1234567","32N","J","1302","16:15:00","19:10:00","","","","","","","",""
"","","","","","","","","19:10:00","20:50:00","232","J","32Q","1      ","IXU","6256","6E"
"","","","","","","","","19:10:00","20:50:00","696","J","32Q"," 2  5 7","IXU","6256","6E"
"","","","","","","","","19:10:00","21:00:00","1302","J","32N","1234567","RPR","5138","6E"
"6E","1722","HKG","1234567","32N","J","1302","15:40:00","19:10:00","","","","","","","",""
"","","","","","","","","19:10:00","21:20:00","1540","J","32Q","1234567","DXB","1463","6E"
"","","","","","","","","19:10:00","20:50:00","232","J","32Q","     6 ","IXU","6256","6E"
"","","","","","","","","19:10:00","21:20:00","1148","J","32N","1234567","CCU","2709","AI"
"","","","","","","","","19:10:00","21:15:00","1260","J","32N","1234567","PNQ","1730","AI"
"","","","","","","","","19:10:00","20:50:00","464","J","32Q","  34  7","IXU","6256","6E"
"","","","","","","","","19:10:00","21:25:00","1624","J","320","1234567","BBI","1064","IX"
"QP","1825","BOM","1234567","7M8","J","1295","17:00:00","19:15:00","","","","","","","",""
"AI","420","VTZ","1234567","321","J","1274","16:45:00","19:15:00","","","","","","","",""
"","","","","","","","","19:15:00","22:15:00","1624","J","32Q","1234567","CNN","2108","6E"
"6E","954","NMI","1234567","32N","J","1302","17:20:00","19:15:00","","","","","","","",""
"AI","2484","MAA","1234567","32N","J","1148","16:20:00","19:20:00","","","","","","","",""
"AI","2459","COK","      7","32N","J","164","16:00:00","19:20:00","","","","","","","",""
"AI","2459","COK","1 3456 ","32N","J","820","16:00:00","19:20:00","","","","","","","",""
"QP","1808","IXB","1 34567","7M8","J","1110","16:55:00","19:20:00","","","","","","","",""
"","","","","","","","","19:20:00","20:50:00","1092","J","321"," 234567","AMD","531","AI"
"EY","216","AUH","1234567","789","J","2030","14:10:00","19:20:00","","","","","","","",""
"","","","","","","","","19:20:00","22:15:00","1134","J","7M8","1 34567","BLR","151","SG"
"QP","1808","BOM"," 2     ","7M8","J","185","16:50:00","19:20:00","","","","","","","",""
"","","","","","","","","19:20:00","22:15:00","189","J","7M8"," 2     ","BLR","151","SG"
"","","","","","","","","19:20:00","22:25:00","984","J","32N"," 234567","COK","1724","AI"
"","","","","","","","","19:20:00","20:50:00","182","J","321","1      ","AMD","531","AI"
"","","","","","","","","19:20:00","22:25:00","164","J","32N","1      ","COK","1724","AI"
"","","","","","","","","19:25:00","21:10:00","1134","J","7M8","1234567","PAT","1197","IX"
"6E","6379","SAG"," 2     ","32Q","J","232","17:15:00","19:25:00","","","","","","","",""
"AI","2418","BLR","1234567","32N","J","1148","16:30:00","19:25:00","","","","","","","",""
"6E","6379","IXB","1 34567","32Q","J","1392","17:15:00","19:25:00","","","","","","","",""
"AI","2867","BDQ","123 5 7","32N","J","820","17:40:00","19:30:00","","","","","","","",""
"","","","","","","","","19:30:00","22:25:00","660","J","32Q","  3 5 7","BLR","861","6E"
"","","","","","","","","19:30:00","21:50:00","164","J","32N","1      ","HYD","1708","AI"
"","","","","","","","","19:30:00","21:55:00","984","J","32N","1234567","BOM","2985","AI"
"","","","","","","","","19:30:00","21:55:00","164","J","32N","1 34567","BOM","2985","AI"
"","","","","","","","","19:30:00","22:25:00","880","J","32Q","12 4 6 ","BLR","861","6E"
"","","","","","","","","19:30:00","21:05:00","186","J","32N","  3    ","AMD","931","6E"
"6E","6453","STV","1234567","32Q","J","1624","17:40:00","19:30:00","","","","","","","",""
"","","","","","","","","19:30:00","21:05:00","1116","J","32N","12 4567","AMD","931","6E"
"","","","","","","","","19:30:00","22:00:00","1624","J","32Q","1234567","GOI","357","6E"
"","","","","","","","","19:30:00","21:45:00","1100","J","32Q","12  567","CCU","6517","6E"
"","","","","","","","","19:30:00","21:50:00","984","J","32N"," 234567","HYD","1708","AI"
"","","","","","","","","19:30:00","21:45:00","440","J","32Q","  34   ","CCU","6517","6E"
"","","","","","","","","19:30:00","22:20:00","1148","J","32N","1234567","BLR","2809","AI"
"","","","","","","","","19:30:00","22:20:00","1148","J","32N","1234567","MAA","2835","AI"
"6E","6150","GAU","1234567","32Q","J","1624","17:00:00","19:35:00","","","","","","","",""
"9I","844","JAI","    5  ","AT4","J","48","18:30:00","19:35:00","","","","","","","",""
"AI","1859","BHJ","1234567","32N","J","1260","17:30:00","19:35:00","","","","","","","",""
"6E","698","MAA","1234567","32Q","J","1540","16:45:00","19:40:00","","","","","","","",""
"6E","5054","BHO","  3    ","32Q","J","232","18:15:00","19:40:00","","","","","","","",""
"AI","140","TLV","   4   ","788","J","259","11:00:00","19:40:00","","","","","","","",""
"AI","174","CCU","1234567","77W","J","2070","17:15:00","19:40:00","","","","","","","",""
"AI","2148","DPS","1 3 567","321","J","940","14:35:00","19:40:00","","","","","","","",""
"6E","6984","HSR","1234567","32N","J","1302","17:50:00","19:40:00","","","","","","","",""
"XJ","230","DMK","      7","333","J","335","16:45:00","19:40:00","","","","","","","",""
"","","","","","","","","19:40:00","21:10:00","1302","J","32N","1234567","IDR","2169","6E"
"6E","5054","IXJ","1234567","32Q","J","1392","18:15:00","19:40:00","","","","","","","",""
"XJ","230","DMK","1      ","333","J","285","16:45:00","19:40:00","","","","","","","",""
"XJ","230","DMK","1 3 5  ","333","J","694","16:45:00","19:40:00","","","","","","","",""
"","","","","","","","","19:45:00","20:50:00","1302","J","32N","1234567","LKO","2151","6E"
"6E","315","BOM","1234567","32Q","J","1540","17:20:00","19:45:00","","","","","","","",""
"","","","","","","","","19:45:00","22:05:00","1540","J","32Q","1234567","HYD","6601","6E"
"AC","042","YYZ"," 2     ","77W","J","400","19:40:00","19:50:00","","","","","","","",""
"","","","","","","","","19:50:00","22:05:00","1624","J","32Q","1234567","VTZ","2213","6E"
"6E","6039","BLR","1234567","32Q","J","1540","17:00:00","19:50:00","","","","","","","",""
"AI","2910","BOM","1234567","32N","J","1148","17:30:00","19:50:00","","","","","","","",""
